role,perf,area,sex,id,age,salary,vol_leave
Ind,2,Sales,Male,1281,25.50883364,60523.84985,1
Ind,2,Other,Female,4698,23.79046446,59866.54436,0
Ind,3,Sales,Female,10573,25.18696412,54970.16795,0
Ind,2,Sales,Male,4200,24.23732967,63200.69665,0
Ind,3,Other,Male,6344,22.87663696,72640.8164,0
Ind,2,Marketing,Male,5698,24.0899965,61659.51048,0
Ind,2,Marketing,Female,4420,23.22910297,59843.02922,1
Ind,2,Other,Male,10355,28.35490773,62515.30299,0
Ind,2,Sales,Male,7241,24.60382485,64767.97876,1
Ind,2,Marketing,Female,5881,29.38485785,55352.20873,0
Ind,2,Sales,Female,4021,22.85820128,59757.11732,1
Ind,2,Marketing,Female,9163,25.23353588,57083.85355,0
Ind,2,Sales,Female,8033,24.86109461,56180.0001,1
Ind,2,Other,Male,8293,25.32389822,60245.23058,0
Ind,2,Marketing,Female,9165,24.36133478,59904.67085,0
Ind,2,Other,Male,8176,23.66473871,53998.18899,0
Ind,3,Accounting,Female,3601,22.94873643,60684.97096,0
Ind,2,Sales,Female,5608,23.36794088,60376.2019,1
Ind,3,Sales,Female,4758,32.87213193,59142.63882,0
Ind,2,Sales,Male,6766,25.33577885,60966.82167,0
Ind,2,Sales,Female,5122,23.90039035,56750.32451,1
Ind,2,Marketing,Male,1341,24.36431547,60931.26886,0
Ind,2,Sales,Female,8285,31.5328843,56158.62538,1
Ind,2,Sales,Female,7314,27.5940215,55383.81347,1
Ind,2,Marketing,Male,2437,25.74211496,59615.2644,0
Ind,2,Sales,Male,10417,24.27092572,63816.71663,0
Ind,2,Sales,Female,3310,24.13350294,58429.52243,1
Ind,2,Other,Male,2151,26.04614852,63332.80926,0
Ind,2,Other,Male,1142,34.24378,63142.16769,0
Ind,3,Marketing,Male,2321,29.55450475,62676.04879,0
Ind,2,Other,Male,4668,27.63370206,56310.02228,0
Ind,2,Marketing,Female,3353,28.23051982,52819.8854,0
Ind,2,Sales,Male,9333,24.28376598,50926.84509,1
Ind,2,Marketing,Male,9207,24.35820056,60722.00489,0
Ind,2,Marketing,Male,6821,32.74014354,61067.17495,0
Ind,2,Marketing,Female,2626,23.8536268,62555.54537,1
Ind,2,Marketing,Female,6880,25.03551652,52975.00895,0
Ind,2,Sales,Female,4048,28.34480315,54761.06864,1
Ind,2,Sales,Male,10914,25.30100026,58828.03909,0
Ind,2,Marketing,Female,10283,23.63220555,67360.34502,0
Ind,2,Sales,Female,3081,25.23166651,63583.96426,1
Ind,2,Other,Female,5831,23.80774033,56394.48283,1
Ind,2,Sales,Female,6725,24.40349825,58481.50845,0
Ind,2,Other,Male,7839,23.05860055,55095.80793,1
Ind,2,Sales,Female,6482,26.32882276,63925.94809,0
Ind,2,Other,Female,10570,24.81571748,58955.555,1
Ind,2,Other,Male,6100,29.10607234,65100.06441,0
Ind,2,Sales,Female,7701,24.48295904,58878.50987,0
Ind,2,Other,Female,7456,29.31790805,61181.7651,0
Ind,2,Sales,Female,5516,27.44436424,63901.96966,1
Ind,2,Sales,Male,5340,22.41488919,58861.7969,1
Ind,3,Sales,Male,4977,22.56204988,63646.59486,0
Ind,2,Marketing,Male,7932,22.29142687,68820.71829,0
Ind,2,Sales,Female,4428,24.74292482,54203.91797,0
Ind,3,Other,Male,6878,33.96033698,65043.31999,0
Ind,2,Marketing,Male,4655,24.19774562,46300.36319,0
Ind,3,Sales,Female,7674,29.95756463,59315.03278,1
Ind,3,Sales,Female,4431,24.64622426,72620.52239,0
Ind,3,Sales,Female,2897,25.4804381,60951.15828,1
Ind,2,Marketing,Male,6846,27.84772899,60311.40353,0
Ind,3,Accounting,Male,2741,24.12240265,60785.92899,0
Ind,2,Sales,Female,9173,27.49291007,58589.58423,0
Ind,2,Marketing,Male,10858,31.52322894,64065.90389,0
Ind,2,Marketing,Male,10008,28.01183384,58345.93642,0
Ind,2,Other,Female,8522,25.57960678,64727.08765,0
Ind,2,Sales,Male,6206,27.79425126,57327.77802,1
Ind,2,Marketing,Male,3572,26.10113344,55543.63615,0
Ind,3,Accounting,Female,5232,26.59706818,56686.21967,1
Ind,2,Marketing,Male,6326,36.84450563,55757.56665,0
Ind,2,Sales,Male,4266,24.27719045,69529.72959,0
Ind,2,Sales,Female,7361,24.83842476,62853.51239,1
Ind,2,Other,Male,3130,31.0301869,61344.95677,0
Ind,3,Accounting,Female,7666,29.17797596,56133.96442,1
Ind,2,Other,Female,5135,26.56831523,68279.69425,1
Ind,2,Sales,Male,2934,28.75122911,60055.57759,1
Ind,2,Sales,Male,10101,23.84306158,62841.83265,0
Ind,2,Other,Male,4268,31.93574328,64132.43422,0
Ind,2,Marketing,Female,2668,31.39284643,62875.52962,0
Ind,3,Finance,Female,8136,23.38245161,53266.85208,1
Ind,2,Sales,Male,1359,25.59257367,54436.03123,1
Ind,2,Other,Female,9510,24.49500358,59275.08087,1
Ind,3,Finance,Female,3066,23.32757947,67506.10737,1
Ind,2,Sales,Male,9011,23.63066594,66476.36225,0
Ind,2,Marketing,Male,7229,24.82728893,59389.20787,0
Ind,2,Other,Female,2589,24.15338793,53650.55581,1
Ind,2,Marketing,Female,8872,25.05791702,50495.031,1
Ind,2,Sales,Male,10227,25.03396768,56099.90472,0
Ind,2,Other,Male,1727,24.48266635,59758.03211,0
Ind,2,Sales,Female,10780,27.1223347,63729.03384,0
Ind,3,Accounting,Female,8775,23.43906132,61014.88022,0
Ind,2,Marketing,Female,8513,26.2180228,53685.45827,1
Ind,2,Sales,Female,1916,28.02549708,60340.50045,1
Ind,2,Sales,Male,3313,28.23336527,54361.73575,1
Ind,2,Other,Female,5273,32.48806801,63354.32391,0
Ind,2,Sales,Male,3683,23.61920907,62978.16284,0
Ind,2,Other,Male,3274,23.92684294,59828.82843,0
Ind,2,Sales,Male,3930,23.36862494,56405.13645,1
Ind,2,Sales,Male,2837,23.45405517,48176.52992,0
Ind,2,Marketing,Male,3604,29.18938085,49589.60592,0
Ind,2,Marketing,Female,8886,24.1513368,65975.12695,0
Ind,2,Marketing,Female,8158,23.64404906,61208.1919,0
Ind,3,Finance,Male,5416,25.24075816,63705.81168,1
Ind,2,Sales,Female,7393,23.22622761,67313.72797,0
Ind,2,Sales,Female,8486,24.10703887,58299.91568,1
Ind,2,Marketing,Female,3791,27.94472212,65274.81214,1
Ind,2,Marketing,Female,8163,25.78384831,68437.35989,0
Ind,2,Marketing,Male,3613,25.67285601,56332.12146,0
Ind,3,Accounting,Male,7160,23.44475986,61667.98358,1
Ind,2,Other,Female,2777,27.04417142,59811.27514,1
Ind,2,Marketing,Female,6346,24.13782416,56696.9116,0
Ind,3,Finance,Female,10709,27.06731949,61421.51148,0
Ind,2,Sales,Male,7018,24.69098049,54726.25755,1
Ind,2,Marketing,Female,7806,26.96448725,45040.69119,0
Ind,2,Marketing,Male,1433,27.68718976,58516.43381,0
Ind,3,Sales,Male,4309,25.20189642,54354.35918,1
Ind,2,Marketing,Female,7444,24.92523953,58618.71415,0
Ind,2,Sales,Female,10852,22.83125902,55317.59174,1
Ind,2,Marketing,Male,6903,23.74164882,68904.67426,0
Ind,2,Marketing,Male,7634,27.19810895,63001.55563,0
Ind,2,Sales,Female,9232,23.73018578,59927.86611,0
Ind,3,Sales,Female,9967,26.23793473,58653.13223,1
Ind,2,Marketing,Male,1441,25.14617377,54691.606,0
Ind,2,Sales,Female,9230,26.2736753,60094.36837,1
Ind,3,Accounting,Male,7655,22.86171858,54134.57076,1
Ind,2,Sales,Female,2678,32.59904357,57947.21263,0
Ind,2,Sales,Male,5415,28.27961599,56846.90471,1
Ind,2,Marketing,Male,4362,27.04451631,56583.18012,1
Ind,2,Marketing,Female,4907,26.07859664,64476.3195,0
Ind,3,Other,Female,7739,26.35931869,56573.91753,0
Ind,2,Sales,Male,1775,30.61519063,65679.65136,0
Ind,2,Other,Male,2539,26.11535537,61371.18919,0
Ind,3,Marketing,Male,4610,33.94335322,67888.12168,1
Ind,2,Marketing,Female,7097,25.40626374,54501.48742,0
Ind,2,Other,Male,3799,31.06930339,58170.38125,0
Ind,2,Other,Female,5071,27.12874779,66850.68015,0
Ind,2,Sales,Female,1595,25.15938455,55262.56095,1
Ind,2,Sales,Female,8520,26.86889622,59427.71922,1
Ind,2,Sales,Male,5547,29.09783382,60577.40113,1
Ind,2,Marketing,Female,3458,23.9563929,55916.36257,0
Ind,2,Sales,Female,1963,29.77837366,58558.76484,1
Ind,2,Marketing,Female,9291,28.46147076,52283.24312,1
Ind,3,Sales,Male,3366,31.35930334,53448.31155,1
Ind,3,Other,Female,2651,23.59467607,65244.19711,1
Ind,2,Sales,Male,7859,23.1195551,67128.40538,1
Ind,2,Sales,Female,3549,24.75906475,65014.54746,0
Ind,2,Other,Male,2595,26.54924775,63311.68648,0
Ind,2,Marketing,Female,4195,24.52838491,58795.2534,1
Ind,2,Sales,Male,10294,22.82292249,66531.92198,1
Ind,2,Other,Female,2520,25.36940453,64826.73123,0
Ind,2,Other,Male,7945,26.47889717,59573.91332,0
Ind,2,Marketing,Male,6937,24.61192763,62533.76168,0
Ind,3,Finance,Male,5834,25.91474122,66692.38531,0
Ind,2,Marketing,Male,8032,22.76238482,55497.9218,0
Ind,2,Sales,Male,3862,23.16332477,54237.33842,1
Ind,2,Marketing,Male,2568,24.19144528,61903.78111,1
Ind,2,Other,Female,7197,23.4255164,56186.84197,0
Ind,2,Marketing,Female,6028,25.27974356,63676.04832,1
Ind,2,Sales,Female,4168,27.77458686,59508.86281,1
Ind,2,Sales,Male,10913,22.76507345,55015.37437,0
Ind,3,Other,Female,3927,27.07640094,63560.07847,0
Ind,3,Finance,Male,6572,28.48737464,53400.50842,0
Ind,2,Marketing,Female,8219,26.1905542,57522.67536,0
Ind,2,Sales,Female,8178,28.6940481,65800.28707,1
Ind,2,Marketing,Male,6220,28.07970306,51791.19332,0
Ind,2,Marketing,Female,1665,25.42064449,54875.69377,0
Ind,2,Sales,Male,10192,25.59140679,53455.48023,0
Ind,2,Other,Female,1459,28.75616603,64442.61994,0
Ind,3,Accounting,Female,1604,25.38282897,55096.13684,1
Ind,2,Marketing,Female,5313,29.10957273,60162.80689,1
Ind,2,Other,Male,5048,27.51928194,72613.38542,0
Ind,3,Accounting,Male,5762,24.83133273,59456.1928,1
Ind,3,Marketing,Female,10782,22.59481087,67926.37117,1
Ind,2,Marketing,Female,4588,24.28890348,69791.76471,0
Ind,3,Sales,Male,7287,25.85045868,53062.7713,1
Ind,2,Marketing,Male,5503,24.14504333,62398.26183,0
Ind,3,Accounting,Female,2666,25.65657909,57619.80165,1
Ind,2,Marketing,Female,7140,22.57017232,69605.33458,1
Ind,2,Sales,Male,5222,23.87855579,54452.49415,0
Ind,2,Sales,Female,7470,33.3534257,58517.18123,0
Ind,2,Other,Male,2508,29.4889552,62308.88557,0
Ind,2,Sales,Female,4554,23.60823651,61955.29969,1
Ind,2,Marketing,Male,4781,22.56882651,67644.82633,0
Ind,3,Marketing,Male,4297,37.06552512,55727.32019,0
Ind,2,Other,Female,8966,23.0707772,56082.98426,1
Ind,3,Marketing,Female,9944,29.29902918,64095.62479,0
Ind,2,Marketing,Male,1506,28.8119202,61522.53962,0
Ind,3,Finance,Female,8964,28.88174743,56483.16969,0
Ind,2,Other,Male,6969,24.28001919,62028.74565,0
Ind,3,Marketing,Female,9704,27.92508387,70189.15891,0
Ind,2,Marketing,Female,5211,26.5958719,64067.05529,0
Ind,2,Marketing,Male,8799,23.0412496,61447.58609,0
Ind,2,Sales,Female,4202,24.24125251,60277.42704,1
Ind,2,Sales,Male,7304,23.28942422,63486.03787,0
Ind,2,Other,Female,3793,22.77073994,56523.90826,1
Ind,2,Marketing,Male,8074,31.01921508,56441.24591,1
Ind,2,Other,Female,5656,24.417452,62906.95081,1
Ind,2,Sales,Male,8402,22.59494065,60757.30244,0
Ind,3,Other,Female,10033,23.08081515,53877.51833,1
Ind,2,Sales,Female,7731,28.02878183,53225.54788,1
Ind,2,Other,Male,3744,31.15236609,55685.07813,0
Ind,2,Other,Female,3074,32.90261481,58887.82278,1
Ind,3,Marketing,Male,6625,28.94071622,67258.78919,0
Ind,2,Marketing,Female,9719,30.38975495,58899.83074,0
Ind,2,Other,Female,10890,24.90597386,57729.18965,0
Ind,2,Marketing,Female,3161,23.78864339,64937.6379,0
Ind,2,Sales,Female,6038,23.83696354,61852.30436,0
Ind,2,Sales,Male,9991,26.02231064,63043.38843,0
Ind,2,Marketing,Male,3714,23.9200248,63424.21115,0
Ind,2,Marketing,Female,2524,23.42140014,47918.92198,0
Ind,2,Other,Male,5289,25.694421,51228.12411,1
Ind,2,Sales,Male,6953,31.80159869,54787.54794,0
Ind,2,Other,Male,4119,29.0317448,62503.19456,0
Ind,2,Sales,Male,4769,25.35967112,70346.39812,0
Ind,3,Sales,Female,8234,26.01633132,63936.76644,1
Ind,2,Other,Male,1207,24.83581091,62450.59809,0
Ind,2,Sales,Male,4651,23.08342752,64563.49444,1
Ind,3,Other,Female,6977,22.52931277,61738.89198,0
Ind,2,Other,Male,9267,25.45424457,45912.57019,1
Ind,2,Sales,Male,7329,24.96121484,61239.43285,0
Ind,3,Marketing,Female,4635,30.59658884,68662.69013,0
Ind,2,Marketing,Female,3905,28.96487967,62497.86401,0
Ind,3,Other,Female,11110,25.25937793,57963.18058,1
Ind,2,Other,Female,5322,22.41889526,50375.22359,1
Ind,2,Marketing,Female,2088,26.74596237,60490.29345,0
Ind,2,Sales,Male,5384,26.89954189,56426.97932,0
Ind,2,Sales,Female,7758,24.50661922,54714.94683,1
Ind,2,Marketing,Female,8284,29.23227913,65485.81901,0
Ind,2,Other,Female,4193,26.23348083,63623.31203,0
Ind,3,Sales,Male,8228,28.99958048,66490.40107,1
Ind,2,Sales,Male,2600,22.38165215,53716.41052,1
Ind,2,Other,Male,6242,24.89193496,54004.14683,0
Ind,2,Marketing,Male,10798,24.47172969,53567.94994,0
Ind,2,Other,Female,2012,27.80205118,56325.70345,0
Ind,2,Other,Female,3105,25.43749786,62674.36224,1
Ind,2,Other,Female,4239,23.24059926,61306.86257,1
Ind,2,Other,Female,3509,23.86823003,54521.2302,0
Ind,2,Sales,Male,4434,26.78173954,57130.43471,1
Ind,3,Sales,Male,2977,25.18714183,54761.94805,0
Ind,3,Sales,Female,9717,22.3703111,56402.54483,1
Ind,2,Other,Female,8216,23.60356394,60751.94607,1
Ind,2,Other,Male,10740,23.17948506,52353.79347,0
Ind,2,Other,Male,10343,23.85120446,63114.99994,0
Ind,2,Sales,Female,1702,27.87953337,60589.14323,1
Ind,2,Other,Male,10995,23.21664393,60798.37759,0
Ind,2,Marketing,Female,1742,27.54436717,66428.87925,0
Ind,2,Other,Female,6031,30.43144426,64281.41255,0
Ind,2,Sales,Male,2986,23.09997009,56318.54141,0
Ind,3,Accounting,Female,9664,27.59448229,52840.95855,0
Ind,2,Marketing,Female,8306,23.43796423,57996.02195,0
Ind,2,Marketing,Female,9400,25.59692713,63324.0494,1
Ind,2,Marketing,Female,2606,22.43524546,57788.44985,1
Ind,2,Sales,Female,7542,25.07179663,55711.66977,1
Ind,3,Finance,Male,5933,23.8837138,61735.89687,1
Ind,2,Marketing,Male,10319,23.35730263,61360.11869,0
Ind,2,Marketing,Male,5947,25.20244686,59429.15416,0
Ind,3,Accounting,Male,5240,33.26802201,65076.21172,0
Ind,2,Marketing,Male,1576,24.4913723,55595.858,0
Ind,2,Marketing,Male,6680,29.69227545,62067.33352,0
Ind,2,Sales,Male,3116,24.07772271,66406.45274,1
Ind,2,Marketing,Female,9410,24.61470032,63919.35832,0
Ind,2,Other,Female,4387,28.55705228,63480.19669,0
Ind,3,Marketing,Male,11057,31.24480458,62135.11434,0
Ind,2,Sales,Male,9922,31.50609371,62509.95572,0
Ind,3,Accounting,Male,3062,27.00495179,57131.26347,1
Ind,2,Marketing,Female,7228,30.68105964,66671.59382,0
Ind,2,Sales,Male,7008,28.68556898,69587.96139,0
Ind,2,Other,Male,5629,28.04401435,61293.0157,0
Ind,2,Marketing,Male,8147,30.97257894,56410.61882,0
Ind,2,Other,Male,6764,23.09527599,59262.35295,0
Ind,2,Other,Male,1261,29.48201099,57199.68022,0
Ind,3,Other,Male,4662,29.47791034,66869.38367,0
Ind,2,Other,Male,3570,28.04441014,69775.95089,1
Ind,2,Other,Female,8246,32.46723659,58989.59763,0
Ind,2,Sales,Female,9501,26.8735301,66519.03117,0
Ind,2,Other,Female,3308,25.02425328,62914.09095,0
Ind,2,Sales,Female,5635,24.37144659,58307.61763,1
Ind,2,Sales,Male,1921,23.33244056,69120.61335,1
Ind,3,Marketing,Female,7971,22.26054154,60701.43209,0
Ind,2,Marketing,Female,2037,26.02340873,61270.36927,0
Ind,3,Finance,Male,5966,23.35493414,67433.29765,0
Ind,2,Marketing,Female,6885,32.97135352,61899.02357,0
Ind,3,Finance,Male,8028,24.40260917,64696.1921,0
Ind,2,Marketing,Male,3304,27.4729264,57200.22377,0
Ind,2,Other,Female,4895,24.22805673,52348.17559,1
Ind,2,Marketing,Male,5977,25.65427892,55889.71059,0
Ind,2,Other,Male,8566,22.17865119,53673.95205,0
Ind,2,Other,Male,10468,24.84201381,59547.30631,0
Ind,2,Marketing,Female,2619,22.94006753,54082.81666,1
Ind,2,Marketing,Male,1244,29.81938774,55850.18407,0
Ind,2,Marketing,Male,8170,28.22919588,72336.57925,0
Ind,2,Other,Male,10470,24.78606708,57796.00044,0
Ind,2,Sales,Female,7343,25.9213639,59531.44668,1
Ind,2,Other,Male,6338,23.41525378,61493.82392,0
Ind,2,Other,Female,7953,25.51224435,60280.3371,1
Ind,3,Other,Male,2262,29.19822254,63439.7197,1
Ind,2,Sales,Female,9771,22.48796277,64228.73153,1
Ind,2,Sales,Female,2198,25.91858053,61497.63194,0
Ind,3,Other,Male,4810,24.89217953,67785.52822,0
Ind,2,Other,Female,10335,24.05824461,61277.26456,0
Ind,2,Sales,Male,9353,24.40842648,62828.60866,1
Ind,2,Other,Male,8137,35.76213447,60109.913,0
Ind,2,Marketing,Male,9274,27.1112317,61303.07284,0
Ind,2,Other,Male,7126,24.95894705,62227.37578,0
Ind,2,Other,Female,3592,27.43073125,48878.51717,0
Ind,2,Marketing,Male,4540,24.2063412,60073.72694,0
Ind,2,Sales,Female,10146,28.10607212,66245.65374,0
Ind,2,Other,Male,3850,25.06101572,52193.2648,0
Ind,2,Sales,Female,10308,35.95950654,54735.67181,1
Ind,2,Sales,Female,7235,24.64012829,63371.10875,1
Ind,2,Other,Male,11022,27.49759524,54919.85959,0
Ind,3,Other,Male,5191,26.41921507,64301.92688,1
Ind,3,Marketing,Female,5942,25.44707632,60405.01195,1
Ind,2,Sales,Male,6775,32.01417867,54469.84152,0
Ind,2,Other,Male,1519,22.33363503,55995.4614,0
Ind,2,Sales,Female,1777,24.04528472,68723.67127,0
Ind,2,Sales,Male,10705,25.48530187,64769.39014,0
Ind,2,Sales,Male,3293,26.79113503,62332.93916,0
Ind,3,Accounting,Male,5909,32.63361099,56167.22061,1
Ind,3,Other,Male,2689,25.41023538,61101.99455,0
Ind,2,Marketing,Male,3462,29.16085156,64443.36616,0
Ind,2,Marketing,Male,1640,24.10524929,67121.53347,0
Ind,2,Other,Male,9211,30.00999964,56364.52187,0
Ind,2,Other,Male,4841,22.96686838,69405.83793,0
Ind,2,Sales,Male,4155,26.89306546,55689.16365,0
Ind,2,Marketing,Female,4739,24.51404536,56590.19896,0
Ind,2,Marketing,Female,8019,23.97196461,58792.10728,0
Ind,2,Other,Male,7120,24.74928123,69211.88219,0
Ind,2,Sales,Male,10243,25.29663101,60443.09342,1
Ind,2,Sales,Female,5431,25.76177928,63045.46271,0
Ind,2,Other,Female,8546,22.50553571,57767.06354,1
Ind,2,Marketing,Female,2183,34.74971691,52852.11434,0
Ind,2,Sales,Female,7864,25.99826252,58060.45105,0
Ind,3,Other,Female,7580,22.26475286,59550.7996,1
Ind,3,Marketing,Female,3374,24.06407896,60822.13765,1
Ind,2,Other,Male,5064,24.54653458,59937.73505,0
Ind,2,Sales,Male,10024,23.30024967,62616.85192,0
Ind,3,Other,Male,3639,26.61546481,55120.82552,0
Ind,2,Sales,Female,6535,34.16366144,62674.09194,1
Ind,2,Sales,Female,10178,29.22172104,59562.57207,1
Ind,2,Marketing,Male,6762,30.74948624,63636.92291,0
Ind,2,Other,Female,3577,34.24911664,53162.60227,1
Ind,3,Finance,Female,8266,25.44950282,68893.42998,0
Ind,2,Other,Male,2330,25.54126706,58341.3107,0
Ind,2,Marketing,Male,9316,32.25173694,64443.84916,0
Ind,2,Marketing,Female,4761,27.89329395,67425.85933,0
Ind,2,Sales,Male,4945,23.62987701,59433.7096,0
Ind,2,Other,Female,7023,27.01464647,55172.88667,1
Ind,2,Marketing,Male,2761,23.5405111,66114.08258,0
Ind,2,Sales,Male,4445,23.81524189,67467.15039,0
Ind,2,Marketing,Female,8407,25.07371916,59266.29347,0
Ind,2,Marketing,Female,10594,33.30652824,61646.05014,0
Ind,3,Sales,Male,4076,28.99117845,55595.16811,1
Ind,2,Sales,Female,9123,26.20123007,62732.62219,1
Ind,2,Sales,Male,7853,30.02470621,53591.47244,1
Ind,2,Sales,Male,2000,30.54257735,57591.30901,0
Ind,2,Marketing,Female,10235,26.38837223,54064.73205,1
Ind,3,Accounting,Female,6369,24.17620633,55580.71516,0
Ind,2,Other,Male,2328,25.13451609,61814.39169,0
Ind,2,Marketing,Female,5136,23.49884649,65651.09353,0
Ind,2,Marketing,Female,7324,28.8677596,62465.66497,0
Ind,2,Sales,Male,7473,26.37275038,53231.66331,1
Ind,2,Marketing,Female,1460,28.15310033,58858.9084,0
Ind,2,Marketing,Male,1682,28.84454449,61229.27861,0
Ind,2,Marketing,Male,10430,26.16558201,55447.83649,1
Ind,2,Marketing,Female,5752,33.73194549,55337.33737,0
Ind,2,Sales,Male,10393,26.75568373,55287.7256,0
Ind,2,Sales,Female,8750,25.28794513,59536.94242,1
Ind,3,Finance,Male,1922,28.95196651,61511.32085,0
Ind,3,Marketing,Male,10434,26.71628317,60526.81842,1
Ind,2,Sales,Male,3108,26.48661448,59527.99476,1
Ind,2,Other,Female,1785,24.985635,69172.96272,0
Ind,3,Finance,Female,9148,27.93423431,62385.96094,1
Ind,2,Sales,Female,4746,22.889528,62823.33246,0
Ind,2,Sales,Female,4261,26.16921601,60642.12059,0
Ind,2,Sales,Female,10944,23.39405729,50299.97664,1
Ind,3,Other,Male,6594,26.54984827,61612.03996,0
Ind,3,Other,Female,9906,23.97924156,65271.79982,1
Ind,2,Sales,Male,1294,28.66126665,61279.8746,0
Ind,2,Sales,Female,3295,23.49233286,60935.59645,1
Ind,2,Other,Male,9749,23.55193746,54113.87305,0
Ind,2,Marketing,Male,4980,23.19275102,61644.47783,0
Ind,2,Sales,Female,10222,25.47122721,67451.53436,1
Ind,3,Sales,Male,3539,26.33724593,66885.80349,1
Ind,3,Marketing,Female,9540,25.0475776,63816.48498,0
Ind,2,Sales,Male,2029,24.34787071,66865.26885,0
Ind,3,Accounting,Male,9257,38.60798144,58990.22396,1
Ind,3,Other,Male,1136,27.1075985,55228.3153,0
Ind,2,Marketing,Male,4987,24.16016502,57152.66458,0
Ind,2,Sales,Male,7062,25.52036601,56155.37986,0
Ind,2,Sales,Male,3859,25.92913949,59499.92536,1
Ind,2,Other,Female,7272,28.32996367,61386.76622,0
Ind,2,Sales,Male,6045,23.46382771,59253.55771,0
Ind,2,Sales,Female,7562,29.62532451,54658.46189,1
Ind,2,Sales,Female,6528,24.28671106,59526.95028,1
Ind,3,Finance,Male,10369,24.73840778,63534.21256,0
Ind,2,Sales,Male,5730,24.08967438,54221.4154,1
Ind,2,Marketing,Female,8092,28.77644976,51454.5481,0
Ind,2,Marketing,Female,8455,24.16752565,57367.96533,0
Ind,2,Sales,Female,1168,24.18154354,58308.34138,1
Ind,2,Sales,Male,9698,27.6645112,60894.36748,0
Ind,2,Marketing,Male,1720,25.80202084,58055.54461,0
Ind,2,Sales,Female,7009,26.30475974,57684.11629,1
Ind,2,Sales,Female,6279,30.34681514,62032.5118,1
Ind,3,Finance,Male,1346,26.88601793,64846.75955,0
Ind,2,Sales,Female,2180,25.44165259,68456.36265,1
Ind,2,Other,Female,10930,27.64483609,57450.55563,0
Ind,2,Sales,Male,8397,25.73766307,54109.67343,0
Ind,2,Sales,Female,6362,28.02143976,58288.76457,1
Ind,2,Other,Female,9060,23.21365002,63533.33023,0
Ind,2,Sales,Male,7938,28.18799678,52846.65443,0
Ind,3,Marketing,Male,8290,25.30549963,57632.61653,1
Ind,3,Sales,Female,8794,24.0531541,56880.14289,1
Ind,2,Sales,Female,3171,24.96621312,56389.87277,1
Ind,2,Marketing,Male,1733,26.19989335,60246.28881,0
Ind,2,Sales,Female,2662,35.37504613,60769.49121,1
Ind,2,Other,Female,7626,28.50327903,58710.39596,0
Ind,2,Other,Female,9485,22.89969473,70084.03958,1
Ind,2,Marketing,Male,3924,23.50311526,55334.89677,0
Ind,2,Other,Male,10036,24.86510234,59375.01244,0
Ind,2,Sales,Female,10624,26.00622941,57232.00952,0
Ind,2,Other,Female,9592,23.43381891,57550.57958,0
Ind,2,Sales,Male,4571,23.51804377,58969.32788,1
Ind,2,Sales,Female,10509,22.47416294,56899.52165,0
Ind,2,Sales,Female,1200,25.88372317,63773.80327,0
Ind,2,Marketing,Female,2652,24.7637052,58114.68604,0
Ind,3,Accounting,Male,4559,23.061759,58657.99355,1
